run_id,provider,scope,stage,direction,state,bytes_moved,sample_index,seconds
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,setup-shared-component,"strict authoritative fixture load, validation, and F/G preparation",shared,setup-only,16738544080,0,4.3812936669999996
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,primitive,raw inverse vertical MM (15 modal inputs; exact WVM F/G families),inverse,executed,9400780320,0,0.170798125
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,component,"shared U,V,W horizontal reconstruction",inverse,executed,3246391296,0,0.47276379200000002
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,component,per-target derivative horizontal reconstruction,inverse,executed,12985565184,0,1.9108689169999999
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,component,four streamed pointwise advection expressions,pointwise,executed,30299652096,0,0.28402670899999999
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,retained-operator-total,four streamed horizontal forward transforms and retention,forward,executed,10168196928,0,0.13116945799999999
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,adapter-component,native split triple extraction and target scatter,movement,executed,7177978992,0,2.2604263329999998
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,primitive,raw forward vertical MM (4 modal targets; exact WVM F/G families),forward,executed,2506874752,0,0.069650541999999996
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,setup-component,release prepared vertical operator source after provider preparation,shared,setup-only,12008868000,0,0
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,setup-component,release fixture and correctness-only storage,shared,setup-only,9459352160,0,0
20260829T232435Z-issue19-authoritative-streaming-pruned-compact-split-lyra,pipeline-production-lifetime-streaming-pruned-tile16-authoritative,uninstrumented-total,authoritative production-lifetime streamed four-target spectral-flux composition,forward,executed,19085634064,0,3.4654782919999998
